gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000084240	13.2062	4.953676e-05	0.019751909	0.9241018	0.9984822
ENSMUSG00000084241	10.50531	-0.002168659	0.051580347	0.07429793	0.955554
ENSMUSG00000084244	0.6083409	-0.003069942	0.134190962	0.2919448	NA
ENSMUSG00000084249	0.2212241	-0.0008252545	0.103842164	0.726985	NA
ENSMUSG00000084250	1.379919	-0.00308478	0.100249908	0.1723702	NA
ENSMUSG00000084252	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084260	0.917773	0.001083257	0.059768939	0.4311258	NA
ENSMUSG00000084261	0.112619	0.0001577859	0.099568865	0.9452396	NA
ENSMUSG00000084264	0.02933238	0	0.099713563	1	NA
ENSMUSG00000084274	0.5836647	-0.001627171	0.10334268	0.4914932	NA
ENSMUSG00000084276	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084278	0.04284684	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084281	0.3028949	-0.001123305	0.107134041	0.6419876	NA
ENSMUSG00000084284	0.517204	0.001050398	0.073199126	0.5478046	NA
ENSMUSG00000084289	1.720293	-0.0006476594	0.040457888	0.4841076	NA
ENSMUSG00000084291	0.9856266	-0.003605807	0.150196933	0.2546607	NA
ENSMUSG00000084292	0.3285422	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084302	0.5669557	-0.002474548	0.129159318	0.3741279	NA
ENSMUSG00000084303	2.177139	0.001245434	0.057936029	0.3363373	0.9984822
ENSMUSG00000084304	2.615127	-0.0002315281	0.028892621	0.7387018	0.9984822
ENSMUSG00000084306	9.230739	-0.00126885	0.034376357	0.1314347	0.9805731
ENSMUSG00000084314	0.8770431	-0.002004621	0.082178012	0.2802803	NA
ENSMUSG00000084315	0.1088943	0	0.099713563	1	NA
ENSMUSG00000084316	1.097068	-0.00442261	0.159320546	0.1941323	NA
ENSMUSG00000084319	20.02023	0.0001657578	0.014257747	0.7598334	0.9984822
ENSMUSG00000084320	1.097068	-0.00442261	0.159320546	0.1941323	NA
ENSMUSG00000084323	0.6770296	-0.001901868	0.105410834	0.428576	NA
ENSMUSG00000084325	0.1794274	0.0002985255	0.099753292	0.8967419	NA
ENSMUSG00000084329	11.93685	-4.152133e-05	0.023844036	0.9439818	0.9984822
ENSMUSG00000084331	0.1033298	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084333	0.2674695	-0.001032312	0.106037269	0.6669146	NA
ENSMUSG00000084340	0.2974615	-0.0009123003	0.091940823	0.6741773	NA
ENSMUSG00000084341	0.5915033	-0.0009986851	0.078187828	0.5944952	NA
ENSMUSG00000084342	0.6703868	0.0009981228	0.075212198	0.5801473	NA
ENSMUSG00000084345	0.3157385	-0.0003582604	0.09657984	0.8736335	NA
ENSMUSG00000084347	4.558482	-0.0003719275	0.02449176	0.5341806	0.9984822
ENSMUSG00000084348	0.3879488	-0.001108649	0.107243852	0.6464949	NA
ENSMUSG00000084349	93.52809	0.000185673	0.011647313	0.7477552	0.9984822
ENSMUSG00000084350	25.11623	0.0001681193	0.015457506	0.7475194	0.9984822
ENSMUSG00000084352	1.09996	-0.003870829	0.155175316	0.2349806	NA
ENSMUSG00000084360	0.0392667	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084362	6.362248	2.114344e-05	0.028466652	0.9757082	0.9994695
ENSMUSG00000084371	3.831222	-0.000358665	0.02800269	0.5893262	0.9984822
ENSMUSG00000084375	0.0392667	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084378	0.7006075	-0.002663797	0.132617868	0.3491278	NA
ENSMUSG00000084381	2.110294	-0.0005388917	0.04018189	0.5650224	0.9984822
ENSMUSG00000084384	3.989756	-0.0009769922	0.040663247	0.2767357	0.9984822
ENSMUSG00000084390	2.680535	-0.006066719	0.19539423	0.1351254	0.9805731
ENSMUSG00000084391	0.4712316	-0.0005718039	0.090018718	0.7894469	NA
ENSMUSG00000084399	0.7782966	-0.001140409	0.073379136	0.5122244	NA
ENSMUSG00000084407	0.1904578	0	0.099713563	1	NA
ENSMUSG00000084408	17.64054	-0.0005922231	0.018397346	0.3220705	0.9984822
ENSMUSG00000084411	0.3423546	0.0007104044	0.101916517	0.7608968	NA
ENSMUSG00000084413	0.09557621	3.125037e-05	0.099621918	0.9891492	NA
ENSMUSG00000084416	16.76351	0.0001915345	0.015687092	0.7140206	0.9984822
ENSMUSG00000084421	37.60182	-0.0001546357	0.019678723	0.767026	0.9984822
ENSMUSG00000084422	0.03783412	-0.001108649	0.107243853	0.6464949	NA
ENSMUSG00000084426	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084433	0.1454132	-0.0008252543	0.103842162	0.7269851	NA
ENSMUSG00000084453	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084460	0.3288352	0	0.099713563	1	NA
ENSMUSG00000084461	0.3977318	-0.002112486	0.114669369	0.4096548	NA
ENSMUSG00000084466	0.04352309	0	0.099713563	1	NA
ENSMUSG00000084477	2.529578	-0.0001657162	0.031419879	0.8274111	0.9984822
ENSMUSG00000084487	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084493	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084504	0.05444717	0	0.099713563	1	NA
ENSMUSG00000084526	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084530	2.590669	0.0002699221	0.092963971	0.9021115	0.9984822
ENSMUSG00000084537	3.380188	-0.0001412981	0.033651839	0.8628055	0.9984822
ENSMUSG00000084544	1.398731	0.0003934243	0.06406678	0.804389	NA
ENSMUSG00000084566	0.08704619	0	0.099713563	1	NA
ENSMUSG00000084572	0.4565844	0.0004254163	0.064343342	0.7894255	NA
ENSMUSG00000084581	0.02828562	0	0.099713563	1	NA
ENSMUSG00000084582	2.299795	-0.005624863	0.187514817	0.1489676	0.9805731
ENSMUSG00000084603	0.8770763	-0.003516445	0.146877676	0.2594692	NA
ENSMUSG00000084607	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084611	0.5499154	-0.002794562	0.113563439	0.2758173	NA
ENSMUSG00000084616	0.1131425	0	0.099713563	1	NA
ENSMUSG00000084622	0.3285422	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084625	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084628	1.8811	0.000221245	0.045518949	0.8436951	0.9984822
ENSMUSG00000084632	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084636	0.1507226	0.0002776089	0.099710872	0.9039118	NA
ENSMUSG00000084664	1.587418	-0.001240852	0.0630387	0.388552	NA
ENSMUSG00000084671	0.04274973	0	0.099713563	1	NA
ENSMUSG00000084674	0.112619	0.0001577859	0.099568865	0.9452396	NA
ENSMUSG00000084694	0.9110123	0.0008999418	0.063253312	0.5503173	NA
ENSMUSG00000084708	393.6608	-0.0001338078	0.018374426	0.7927558	0.9984822
ENSMUSG00000084713	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084717	0.1794202	-0.001844781	0.11804484	0.4770457	NA
ENSMUSG00000084729	1.306676	-1.130009e-05	0.05790384	0.9937846	NA
ENSMUSG00000084744	47.03345	-0.0008915993	0.025450859	0.1942624	0.9860744
ENSMUSG00000084749	0.02828562	0	0.099713563	1	NA
ENSMUSG00000084754	1.27247	-0.0007121228	0.071002786	0.680839	NA
ENSMUSG00000084755	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084757	0.5158121	-5.152891e-05	0.069677449	0.9762927	NA
ENSMUSG00000084758	0.3099894	0.0003190202	0.099801586	0.8897339	NA
ENSMUSG00000084760	0.05444717	0	0.099713563	1	NA
ENSMUSG00000084761	0.1282492	0	0.099713563	1	NA
ENSMUSG00000084769	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084771	22.03213	0.0003383853	0.016095947	0.5362616	0.9984822
ENSMUSG00000084772	0.5426473	-0.002108324	0.118741845	0.4211579	NA
ENSMUSG00000084775	0.8408881	0.0005249466	0.055564827	0.6987307	NA
ENSMUSG00000084781	1.553718	-0.001123848	0.051431555	0.3237873	NA
ENSMUSG00000084783	0.02933238	0	0.099713563	1	NA
ENSMUSG00000084785	0.1588802	-0.001123305	0.107134042	0.6419875	NA
ENSMUSG00000084786	260.5035	0.0005094227	0.012894494	0.4220011	0.9984822
ENSMUSG00000084787	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084788	0.3501147	0	0.099713563	1	NA
ENSMUSG00000084790	13.5689	0.000426731	0.021102642	0.4478276	0.9984822
ENSMUSG00000084792	17.68696	-0.0004642762	0.017855142	0.4109004	0.9984822
ENSMUSG00000084796	0.5167329	-1.205333e-05	0.08729725	0.995414	NA
ENSMUSG00000084797	0.177555	-0.0008252545	0.103842164	0.726985	NA
ENSMUSG00000084798	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084799	41.54141	-0.001085982	0.024603418	0.1417048	0.9805731
ENSMUSG00000084802	0.112619	0.0001577859	0.099568865	0.9452396	NA
ENSMUSG00000084803	6.896123	-0.08953286	0.529555512	0.002215529	0.3069449
ENSMUSG00000084804	0.6599758	-0.002963144	0.138184751	0.3142375	NA
ENSMUSG00000084806	0.6115039	-0.0004714825	0.070630831	0.7865847	NA
ENSMUSG00000084807	0.04352309	0	0.099713563	1	NA
ENSMUSG00000084808	8.040446	-0.0002647508	0.018832735	0.6137044	0.9984822
ENSMUSG00000084809	0.5463382	-0.0001390248	0.066119377	0.9328434	NA
ENSMUSG00000084815	1.436071	0	0.088945436	1	NA
ENSMUSG00000084816	0.08704619	0	0.099713563	1	NA
ENSMUSG00000084817	5.536079	0.0002133735	0.023119794	0.7101977	0.9984822
ENSMUSG00000084819	0.08571357	4.399765e-05	0.099605032	0.9847219	NA
ENSMUSG00000084821	0.3413821	-0.0003285662	0.099476989	0.8862249	NA
ENSMUSG00000084822	0.3458831	0	0.092391487	1	NA
ENSMUSG00000084823	0.7473313	0.000392433	0.050116508	0.7491515	NA
ENSMUSG00000084826	0.1740606	-0.001600554	0.114098999	0.5267847	NA
ENSMUSG00000084828	4.135343	-0.0001483999	0.023563002	0.7992254	0.9984822
ENSMUSG00000084830	0.4296576	0.0001322432	0.063833992	0.93393	NA
ENSMUSG00000084834	2.745562	-0.006192204	0.197609729	0.1315722	0.9805731
ENSMUSG00000084835	0.09942802	-0.0003480522	0.100537028	0.8803288	NA
ENSMUSG00000084836	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084837	0.1689285	0.0005203185	0.100617387	0.8220905	NA
ENSMUSG00000084838	2.271051	0.0008182703	0.043920592	0.4076195	0.9984822
ENSMUSG00000084839	0.07489147	0	0.099713563	1	NA
ENSMUSG00000084840	0.07566824	-0.001381887	0.110839271	0.5766761	NA
ENSMUSG00000084842	35.51681	-0.0003848356	0.01823682	0.4794535	0.9984822
ENSMUSG00000084843	1.927984	0.0004322077	0.050736483	0.727204	0.9984822
ENSMUSG00000084844	0.8189597	-0.001466854	0.097882987	0.5177906	NA
ENSMUSG00000084845	217.3306	-0.0005714905	0.012719145	0.379644	0.9984822
ENSMUSG00000084846	9.037585	-0.0008722719	0.029143822	0.2200591	0.9930713
ENSMUSG00000084848	0.337792	-0.0003499296	0.099617567	0.8789946	NA
ENSMUSG00000084849	3.158903	-0.006457806	0.202266458	0.1245353	0.9805731
ENSMUSG00000084850	0.06859908	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084852	0.2545704	0.0007599152	0.102331713	0.7454861	NA
ENSMUSG00000084858	5.005096	0.006214046	0.131238557	0.05463751	0.8985783
ENSMUSG00000084859	1.539943	-0.004685067	0.169634885	0.1866451	NA
ENSMUSG00000084862	5.813609	5.473995e-07	0.024215674	0.9992706	0.9999412
ENSMUSG00000084863	0.4734074	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000084864	0.08485685	0	0.099713563	1	NA
ENSMUSG00000084865	1.557435	-0.0002621701	0.052799494	0.8414843	NA
ENSMUSG00000084866	2.255197	-0.0003308211	0.041509909	0.7417798	0.9984822
ENSMUSG00000084869	0.1135024	-0.001584983	0.113857482	0.5301657	NA
ENSMUSG00000084871	0.8658046	-0.001087634	0.070216453	0.5134849	NA
ENSMUSG00000084873	1.267674	7.606309e-05	0.058790431	0.9587942	NA
ENSMUSG00000084874	0.3306199	-0.0007070974	0.079586491	0.7140311	NA
ENSMUSG00000084876	1.211757	0.00126523	0.060897438	0.3572689	NA
ENSMUSG00000084880	27.32383	-0.0001598035	0.014613138	0.7651052	0.9984822
ENSMUSG00000084881	0.2331996	0	0.099713563	1	NA
ENSMUSG00000084882	0.7551892	-0.0002797773	0.058530466	0.8477704	NA
ENSMUSG00000084883	134.0091	-0.0005927646	0.014144584	0.3616667	0.9984822
ENSMUSG00000084884	0.5485341	-0.00251194	0.129837856	0.3689916	NA
ENSMUSG00000084885	6.876919	-0.0001184534	0.020213791	0.8222459	0.9984822
ENSMUSG00000084887	1.616866	-0.003323162	0.11768842	0.2116744	NA
ENSMUSG00000084890	204.2231	-0.0007608341	0.018132902	0.2466563	0.9984822
ENSMUSG00000084894	0.112619	0.0001577859	0.099568865	0.9452396	NA
ENSMUSG00000084896	2.337236	0.002623073	0.130958778	0.3525327	0.9984822
ENSMUSG00000084897	1.360256	-0.0001589082	0.050029305	0.8984304	NA
ENSMUSG00000084898	12.64882	-0.001517272	0.046810847	0.1448613	0.9805731
ENSMUSG00000084899	3.550258	-0.0009897776	0.037984925	0.2431129	0.9984822
ENSMUSG00000084901	0.1704677	3.125037e-05	0.099621918	0.9891492	NA
ENSMUSG00000084904	52.19946	-0.0008822984	0.019367089	0.2002095	0.9890318
ENSMUSG00000084906	0.05444717	0	0.099713563	1	NA
ENSMUSG00000084908	2.525914	-0.005797329	0.190604738	0.1433023	0.9805731
ENSMUSG00000084909	0.218382	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084910	29.60212	8.219277e-05	0.014321739	0.8772568	0.9984822
ENSMUSG00000084911	17.32569	-0.0240267	0.409623282	0.0201967	0.6800719
ENSMUSG00000084915	19.41168	-0.000248149	0.01743941	0.6329393	0.9984822
ENSMUSG00000084917	6.040367	-0.009333226	0.249963079	0.07587669	0.958774
ENSMUSG00000084918	1.868546	-0.00202527	0.119440769	0.4403327	NA
ENSMUSG00000084925	5.17301	-0.0001309527	0.025832119	0.8355844	0.9984822
ENSMUSG00000084927	0.112619	0.0001577859	0.099568865	0.9452396	NA
ENSMUSG00000084929	0.5329074	-0.0001597634	0.098035562	0.944004	NA
ENSMUSG00000084932	0.3550452	0.000956119	0.098872049	0.6762199	NA
ENSMUSG00000084936	1.473565	-0.004073419	0.136310361	0.1832469	NA
ENSMUSG00000084938	0.238131	4.399765e-05	0.099605032	0.9847219	NA
ENSMUSG00000084939	0.438423	0	0.099713563	1	NA
ENSMUSG00000084941	2.958107	-0.0001169171	0.026325335	0.8555829	0.9984822
ENSMUSG00000084945	0.3079891	-0.001449703	0.111818201	0.5606426	NA
ENSMUSG00000084946	9.629962	-0.001161969	0.030689778	0.1393857	0.9805731
ENSMUSG00000084947	6.361157	-0.03110961	0.409522758	0.01390301	0.6421042
ENSMUSG00000084950	50.36537	-0.0003498847	0.015032266	0.5362248	0.9984822
ENSMUSG00000084951	0.4616871	-0.001584983	0.113857481	0.5301658	NA
ENSMUSG00000084957	202.3337	8.741708e-06	0.010400492	0.9876884	0.9994924
ENSMUSG00000084959	0.9315235	-0.004452422	0.154095499	0.185054	NA
ENSMUSG00000084960	2.49011	-0.002650637	0.09142616	0.1961409	0.9862965
ENSMUSG00000084963	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084964	0.4907163	-0.002733668	0.11742375	0.2995254	NA
ENSMUSG00000084965	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084967	1.59315	-0.0008194647	0.050995464	0.4873665	NA
ENSMUSG00000084968	6.863595	-0.0007801548	0.035341056	0.326311	0.9984822
ENSMUSG00000084969	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000084970	1.097068	-0.00442261	0.159320546	0.1941323	NA
ENSMUSG00000084973	0.8024779	-0.00277677	0.128640891	0.3230035	NA
ENSMUSG00000084974	2.392808	-0.001820729	0.068639626	0.228783	0.9976822
ENSMUSG00000084978	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000084979	0.9856266	-0.003605807	0.150196933	0.2546607	NA
ENSMUSG00000084985	1.820569	-0.0003633424	0.047974614	0.7568147	NA
ENSMUSG00000084989	5.388961	-0.0008713979	0.038942351	0.3139421	0.9984822
ENSMUSG00000084990	0.3396054	-0.002184331	0.123917168	0.4174287	NA
ENSMUSG00000084991	0.4399838	-0.002474548	0.129159317	0.3741279	NA
ENSMUSG00000084993	0.2875729	-0.001305985	0.106732864	0.5886517	NA
ENSMUSG00000084994	0.6989885	-0.000200581	0.048680969	0.8680308	NA
ENSMUSG00000084996	0.5537375	0.0007747109	0.067975111	0.638542	NA
ENSMUSG00000084998	10.4015	-0.002842656	0.076644141	0.09818582	0.9805731
ENSMUSG00000084999	0.1088943	0	0.099713563	1	NA
ENSMUSG00000085001	1.337466	-0.002458563	0.099774466	0.2784758	NA
ENSMUSG00000085007	14.2513	-0.005364978	0.103587548	0.03865188	0.8305679
ENSMUSG00000085008	0.3056266	0	0.099713563	1	NA
ENSMUSG00000085010	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085012	1.192316	-0.005240486	0.142265216	0.1125783	NA
ENSMUSG00000085014	1.088578	-0.002206849	0.113401428	0.3860518	NA
ENSMUSG00000085016	0.5050535	0.000968608	0.094181457	0.6611119	NA
ENSMUSG00000085019	0.4554981	-0.001660963	0.105930648	0.4906083	NA
ENSMUSG00000085022	0.2631869	-0.0004197936	0.088549551	0.8428095	NA
ENSMUSG00000085023	1.759935	-0.005353755	0.17929761	0.1562796	NA
ENSMUSG00000085024	1.350246	-0.001519719	0.065434543	0.2980513	NA
ENSMUSG00000085025	0.525172	0	0.099713563	1	NA
ENSMUSG00000085026	1.534161	-0.006268585	0.186148271	0.122322	NA
ENSMUSG00000085028	62.29206	4.248252e-05	0.011844639	0.9402041	0.9984822
ENSMUSG00000085030	81.4697	0.0002887748	0.014052995	0.6111506	0.9984822
ENSMUSG00000085033	0.0392667	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085035	1.148097	-0.004197959	0.145591151	0.1915394	NA
ENSMUSG00000085037	84.53007	-0.0001109607	0.012501537	0.8441399	0.9984822
ENSMUSG00000085039	1.808439	-0.000374368	0.035558941	0.6564795	NA
ENSMUSG00000085041	34.6413	0.000463265	0.017625573	0.4127928	0.9984822
ENSMUSG00000085042	11.5359	-0.00017174	0.022400763	0.7598454	0.9984822
ENSMUSG00000085043	0.4835345	-0.0006354127	0.083423125	0.7523289	NA
ENSMUSG00000085045	0.3608294	-0.001627042	0.107498663	0.5038711	NA
ENSMUSG00000085048	0.5737588	-0.0006637157	0.081240953	0.7358288	NA
ENSMUSG00000085049	1.400995	-0.002747619	0.093629528	0.191328	NA
ENSMUSG00000085051	1.652132	-0.0006577563	0.042023582	0.4954327	NA
ENSMUSG00000085054	13.83386	-0.0002152466	0.018331394	0.6767161	0.9984822
ENSMUSG00000085057	0.3285422	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000085058	3.43201	4.936498e-05	0.023840243	0.9334044	0.9984822
ENSMUSG00000085063	0.5634063	-0.002000123	0.116602937	0.4390128	NA
ENSMUSG00000085067	17.36328	-0.0006357681	0.020544478	0.2933915	0.9984822
ENSMUSG00000085068	1.46267	0.0006388867	0.048886504	0.5803715	NA
ENSMUSG00000085069	99.21962	0.0001244997	0.010225169	0.8270563	0.9984822
ENSMUSG00000085071	0.5087628	-0.00175272	0.098270072	0.4395929	NA
ENSMUSG00000085072	0.2493243	-0.001449703	0.111818201	0.5606426	NA
ENSMUSG00000085073	0.08569368	4.386893e-05	0.09960519	0.9847666	NA
ENSMUSG00000085074	0.2539438	0	0.099713563	1	NA
ENSMUSG00000085078	1.149969	0.00261261	0.109290177	0.2914511	NA
ENSMUSG00000085079	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000085080	0.4322382	2.021484e-05	0.099638636	0.9929815	NA
ENSMUSG00000085081	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085083	0.1633415	0	0.099713563	1	NA
ENSMUSG00000085084	119.529	0.0002479676	0.013496433	0.6629469	0.9984822
ENSMUSG00000085085	1.192892	0.00129906	0.06226343	0.355819	NA
ENSMUSG00000085088	1.154407	-0.004424653	0.159790115	0.1945403	NA
ENSMUSG00000085091	1.105091	-0.003022449	0.12346727	0.2724976	NA
ENSMUSG00000085093	3.437114	0.004674869	0.102055741	0.05593222	0.8985783
ENSMUSG00000085095	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085099	1.055025	-0.003706257	0.148691853	0.2421689	NA
ENSMUSG00000085100	1.697158	-0.006590076	0.191174405	0.114622	NA
ENSMUSG00000085105	27.24868	-0.003472764	0.046818006	0.02232003	0.7103574
ENSMUSG00000085109	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000085110	0.4599965	0.0003635814	0.070117788	0.8340543	NA
ENSMUSG00000085111	1.736232	0.0004284565	0.048556114	0.7166843	NA
ENSMUSG00000085112	3.642569	-0.003885432	0.098810153	0.08748886	0.9736415
ENSMUSG00000085113	0.2168421	0	0.099713563	1	NA
ENSMUSG00000085118	0.9362772	-0.002768576	0.13216996	0.3317414	NA
ENSMUSG00000085120	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085121	0.08485685	0	0.099713563	1	NA
ENSMUSG00000085122	0.05444717	0	0.099713563	1	NA
ENSMUSG00000085124	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085125	26.68138	-0.0005968369	0.018626085	0.3184091	0.9984822
ENSMUSG00000085129	0.597983	-0.0001067894	0.067540583	0.9494339	NA
ENSMUSG00000085130	0.6620365	-0.003483311	0.139532388	0.2507558	NA
ENSMUSG00000085132	0.2744391	-0.001449703	0.111818201	0.5606426	NA
ENSMUSG00000085133	152.9174	-0.0005323536	0.015462262	0.3848743	0.9984822
ENSMUSG00000085135	0.4497275	-0.0005693036	0.091169046	0.7922904	NA
ENSMUSG00000085139	12.2199	-0.000744347	0.037069603	0.3709857	0.9984822
ENSMUSG00000085141	0.9354754	-1.55378e-05	0.055152126	0.9910225	NA
ENSMUSG00000085143	0.749393	-0.001523653	0.080141492	0.4136273	NA
ENSMUSG00000085147	0.08212348	2.0215e-05	0.099638636	0.9929815	NA
ENSMUSG00000085148	111.4552	2.400402e-06	0.011591142	0.9966221	0.9998688
ENSMUSG00000085150	0.6570844	-0.002663797	0.132617875	0.3491278	NA
ENSMUSG00000085151	26.9903	-0.0001294493	0.013834908	0.8124716	0.9984822
ENSMUSG00000085154	6.759577	-5.40321e-05	0.019773446	0.9172902	0.9984822
ENSMUSG00000085155	0.07489147	0	0.099713563	1	NA
ENSMUSG00000085156	12.64907	0.0003974631	0.020277592	0.4714633	0.9984822
ENSMUSG00000085158	0.1137851	0	0.099713563	1	NA
ENSMUSG00000085160	1.756965	-0.01014044	0.230970626	0.06203703	NA
ENSMUSG00000085161	0.05657123	0	0.099713563	1	NA
ENSMUSG00000085165	0.305017	0.0005438485	0.097892282	0.8109134	NA
ENSMUSG00000085166	0.4399838	-0.002474548	0.129159317	0.3741279	NA
ENSMUSG00000085167	6.004758	-0.01243988	0.169480296	0.01566127	0.6592397
ENSMUSG00000085168	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000085169	4.076724	-2.04115e-05	0.022134144	0.9708072	0.9993524
ENSMUSG00000085171	0.41172	0.001189696	0.098401597	0.6019689	NA
ENSMUSG00000085172	8.174867	0.0008748006	0.029768927	0.2232657	0.9940257
ENSMUSG00000085174	0.2763014	-0.0009899759	0.105553159	0.6788238	NA
ENSMUSG00000085175	2.657837	-0.0001713754	0.029256656	0.8085177	0.9984822
ENSMUSG00000085176	3.615923	0.0001025981	0.031410439	0.8931189	0.9984822
ENSMUSG00000085178	0.2628388	-0.0009899759	0.105553159	0.6788238	NA
ENSMUSG00000085179	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000085180	0.2763014	-0.0009899759	0.105553159	0.6788238	NA
ENSMUSG00000085181	1.29489	-0.005777668	0.164776497	0.1221297	NA
ENSMUSG00000085184	2.545197	0.0005651999	0.038088849	0.5196696	0.9984822
ENSMUSG00000085185	1.348408	0.000136163	0.046349972	0.9057062	NA
ENSMUSG00000085186	3.015898	-0.03253185	0.386905715	0.01214066	0.6124177
ENSMUSG00000085188	0.06348594	0	0.099713563	1	NA
ENSMUSG00000085189	0.0991663	6.857446e-05	0.09957981	0.9761861	NA
ENSMUSG00000085193	0.9853127	0.000906035	0.058253261	0.5074973	NA
ENSMUSG00000085196	1.829316	-0.000495008	0.044828755	0.64342	NA
ENSMUSG00000085197	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000085201	1.764675	-0.006023434	0.138687332	0.07161469	NA
ENSMUSG00000085204	0.7681399	0.0007532693	0.079046227	0.6940556	NA
ENSMUSG00000085206	5.605521	-0.0009948476	0.045030887	0.3168438	0.9984822
